datetime,time [d],watershed boundary discharge [mol d^-1],net groundwater flux [mol d^-1],snowmelt [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface water content [mol],subsurface water content [mol],snow water content [mol],SWE [m],surface air temperature [K],max ponded depth [m],total evapotranspiration [m d^-1],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],canopy water content [mol],SWE at SNOTEL [m],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],canopy water content [m],(Ps_thru-SM-Es) [m/d],total water content [m],(Pr+SM-ET-Q-gw) [m/d],(Pr+Ps-ET-Q-gw) [m/d],(Pr+SM-ET-Q) [m/d],(Pr+Ps-ET-Q) [m/d],(Ps-SM) [m/d],cum_groundwater flux [m],cum_(Pr+Ps-ET-Q-gw) [m],cum canopy mass change [m],cum_snow evaporation [m],cum_snow to surface [m],cum_(Ps_thru-SM-Es) [m],cum_(P-Pt+S-St-Ec-drainage) [m],cum_rain precipitation [m],cum_snow precipitation [m],cum_snowmelt [m],cum_ET [m],cum_overland flux [m],cum_(Pr+SM-ET-Q) [m],cum_(Pr+Ps-ET-Q) [m],cum_(Ps-SM) [m],cum snow mass change [m],cum water mass change [m],water mass error [m],snow mass error [m],SWE [mm],SWE at SNOTEL [mm],-cum_ET [m],cum_P [m],P [m/d],-ET [m/d],-cum_Q [m]
2013-10-01,12318.0,0.0,0.0,0.0,0.0,0.0,493286702895.8,16907115935920.0,2943670027.325,0.0002585173038556,274.7560136603,2.5700237087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023551481.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025851730385556256,0.04332114240953366,1.4848070562104794,8.988975220671642e-05,0.0,1.5284766056760755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.988975220671642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585173038556,0.0,-0.0,0.0,0.0,-0.0,-0.0
2013-10-02,12319.0,36218011754.43,3.53390030892e-10,9.475639659879e-09,0.0004137653148464,0.006302245144345,500121335451.5,16935080005920.0,7443224239.419,0.0006536745778247,275.6628830313,2.611165766446,3.442749861573e-05,1.376670436374e-05,1.197795216484e-05,1.520282107942e-10,8.682690058942e-06,0.0007482476914087,0.006248757888629,0.0004089329666068,1588756737.181,0.00139868075465,6.367387944e-15,3.1035216973232903e-23,6.302245144345,0.4137653148464,9.475639659879e-06,652576.7883681081,0.0031807174930787796,0.034427498615729996,0.0006536745778247264,0.043921369596936384,1.487262900756275,0.00013952688459162223,0.00039515678660340017,1.5319774718156278,0.00308710962829015,0.00350086546749689,0.00308710962829015,0.00350086546749689,0.00041375583920674015,3.1035216973232903e-23,0.00350086546749689,0.00022941663679833864,1.376670436374e-05,0.0004089329666068,0.00039515678660340017,-0.000698610777512042,0.006302245144345,0.0004137653148464,9.475639659879e-09,3.442749861573e-05,0.0031807174930787796,0.00308710962829015,0.00350086546749689,0.00041375583920674015,0.0003951572739691638,0.003500866139552361,-6.72055471169497e-10,-4.87365763631592e-10,0.6536745778247001,1.39868075465,-3.442749861573e-05,0.0067160104591914,0.0067160104591914,-3.442749861573e-05,-0.0031807174930787796
2013-10-03,12320.0,37617702352.94,4.134411199179e-09,6.024206694519e-08,4.617203794836e-05,0.003075557863704,498056177812.8,16933435091120.0,7826992236.808,0.0006873776311799,276.0781273079,2.62894793846,0.0001400249309315,1.179434612608e-05,1.96580183096e-05,7.859160918801e-06,0.000100713405577,0.0003000714084359,0.003005273498944,4.555769184099e-05,1249206899.209,0.00139868075465,7.44938954807027e-14,3.630898933374213e-22,3.0755578637039998,0.04617203794836,6.024206694519e-05,677796.4387917117,0.0033036403194825264,0.1400249309315,0.0006873776311799315,0.04374000450511643,1.4871184419904417,0.00010970713311734358,3.37031036479648e-05,1.5316555312598554,-0.0003680471446430816,-0.00032193534876166687,-0.0003680471446430816,-0.00032193534876166687,4.611179588141481e-05,3.941251103106542e-22,0.003178930118735223,0.0003391237699156822,2.5561050489820002e-05,0.00045449065844779,0.000428859890251365,-0.001028496880657572,0.009377803008049,0.00045993735279476,6.971770660506901e-08,0.00017445242954723,0.006484357812561306,0.0027190624836470685,0.003178930118735223,0.00045986763508815495,0.000428860327324369,0.003178925583779968,4.534955255069972e-09,-4.3707300398290044e-10,0.6873776311799,1.39868075465,-0.00017445242954723,0.009837740360843759,0.0031217299016523597,-0.0001400249309315,-0.006484357812561306
2013-10-04,12321.0,37727611031.89,-4.134410735501e-09,2.224925834429e-05,0.0,0.0,488788376061.4,16902992384900.0,7498087703.451,0.000658492765553,277.8639858367,2.596673599426,0.0002692652921123,6.635646972435e-06,2.4299288251e-05,0.0001725732021814,6.575715470745e-05,4.823471159198e-07,4.823471159198e-07,0.0,494938191.0145,0.001298220675025,-7.449388712614414e-14,-3.6308985261655743e-22,0.0,0.0,0.02224925834429,679776.7753493694,0.00331329265656132,0.2692652921123,0.000658492765552995,0.042926092925625645,1.48444492007358,4.346617845359862e-05,-2.8884905316725e-05,1.5280729719432125,-0.00356030869032933,-0.00358255794867362,-0.00356030869032933,-0.00358255794867362,-2.224925834429e-05,3.103525769409676e-23,-0.0004036278299383968,0.0003825899483692808,3.2196697462255e-05,0.00045449065844779,0.00039997498493464,-0.0010952187295968617,0.009377803008049,0.00045993735279476,2.231897605089507e-05,0.00044371772165953,0.009797650469122626,-0.0008412462066822615,-0.0004036278299383968,0.00043761837674386497,0.00039997546169743246,-0.00040363373286300686,5.90292461005032e-09,-4.767627924395779e-10,0.658492765553,1.298220675025,-0.00044371772165953,0.009837740360843759,0.0,-0.0002692652921123,-0.009797650469122626
2013-10-05,12322.0,37841169703.24,2.948266013047e-09,0.0002914912808005,0.0,0.0,478590560583.9,16874682342410.0,4147793935.601,0.0003642651843537,281.5701484896,2.533286153258,0.0003723652251884,2.738295554464e-06,1.447819789251e-05,0.0003358051255627,1.934360617871e-05,2.425400696337e-07,2.425400696337e-07,0.0,271916147.1111,0.0006548722203588,5.312191014499099e-14,2.5892092988238657e-22,0.0,0.0,0.29149128080049996,681822.8775358559,0.0033232655411830035,0.3723652251884,0.00036426518435370717,0.04203050621312461,1.481958691729841,2.388006419654083e-05,-0.000294229576354964,1.5243773431915157,-0.0034041394855709034,-0.0036956307663714035,-0.0034041394855709034,-0.0036956307663714035,-0.0002914912808005,2.8995618757648333e-22,-0.0040992585963098,0.0004064700125658216,3.4934993016719e-05,0.00045449065844779,0.00010574540857967603,-0.0011150474159148391,0.009377803008049,0.00045993735279476,0.00031381025685139506,0.00081608294684793,0.01312091601030563,-0.004245385692253165,-0.0040992585963098,0.00014612709594336498,0.00010574788049814461,-0.004099262484559718,3.888249918218567e-09,-2.4719184685815555e-09,0.36426518435370003,0.6548722203588,-0.00081608294684793,0.009837740360843759,0.0,-0.0003723652251884,-0.01312091601030563
2013-10-06,12323.0,37595889455.02,1.163683195633e-09,0.00024057619402,0.0,0.0,467465326872.1,16846660441450.0,1393241247.807,0.0001223564352186,282.4787951925,2.461874819258,0.0003832796973494,1.330445610309e-06,1.849140810717e-05,0.0003585230955438,4.93474808811e-06,2.058238933626e-07,2.058238933626e-07,0.0,213382287.2034,0.0002106474974415,2.096726478618018e-14,1.0219631938517358e-22,0.0,0.0,0.24057619402000002,677403.4136039639,0.0033017246796495253,0.3832796973494,0.00012235643521863382,0.04105347230740824,1.479497768386585,1.8739537063019435e-05,-0.00024190663963030902,1.520692336666275,-0.0034444281829789252,-0.003685004376998925,-0.0034444281829789252,-0.003685004376998925,-0.00024057619402,3.921525069616569e-22,-0.007784262973308725,0.00042520954962884104,3.6265438627027995e-05,0.00045449065844779,-0.00013616123105063298,-0.0011203938117896742,0.009377803008049,0.00045993735279476,0.000554386450871395,0.00119936264419733,0.016422640689955154,-0.00768981387523209,-0.007784262973308725,-9.444909807663503e-05,-0.00013616086863692874,-0.0077842690098004486,6.03649172314924e-09,-3.6241370424431804e-10,0.12235643521859998,0.2106474974415,-0.00119936264419733,0.009837740360843759,0.0,-0.0003832796973494,-0.016422640689955154
2013-10-07,12324.0,36859274219.24,2.080369388958e-09,5.084047202987e-05,0.0,0.003364634782836,462022389250.1,16849181800100.0,421864688.9284,3.704875918879e-05,277.6179146191,2.408850687235,0.0003626053128425,3.446626433617e-05,0.0002072172766764,8.256613745914e-05,3.835563437083e-05,0.0002264950143955,0.003219399950543,0.0,1430394172.155,6.113978103985e-05,3.748413313437838e-14,1.827010094422137e-22,3.364634782836,0.0,0.05084047202987,664131.0670133333,0.0032370340781333554,0.3626053128425,3.704875918879433e-05,0.040575465755711915,1.4797191977024393,0.0001256192580702571,-8.530673636604e-05,1.5204573314754104,-0.00018416413610998538,-0.00023500460813985534,-0.00018416413610998538,-0.00023500460813985534,-5.084047202987e-05,5.748535164038707e-22,-0.00801926758144858,0.0005508288076990981,7.0731702963198e-05,0.00045449065844779,-0.000221467967416673,-0.0012400096282630044,0.012742437790884999,0.00045993735279476,0.000605226922901265,0.00156196795703983,0.01965967476808851,-0.007873978011342075,-0.00801926758144858,-0.00014528957010650503,-0.00022146854466676823,-0.00801927420066506,6.61921648048569e-09,5.772500952445133e-10,0.03704875918879,0.061139781039849996,-0.00156196795703983,0.013202375143679758,0.003364634782836,-0.0003626053128425,-0.01965967476808851
2013-10-08,12325.0,36430489928.92,6.843932412561e-10,2.711109989282e-07,0.0006737063793347,0.006095250508821,463334985970.7,16877763748420.0,6144734306.044,0.0005396393382959,274.4331787519,2.391554590352,0.0004440037508482,0.0001709808289328,0.0002716654716365,0.0,1.357450278862e-06,0.000737963760748,0.00609615370007,0.0006738487371041,1403032612.92,0.002608484476482,1.2331409752362163e-14,6.010439141077093e-23,6.0952505088210005,0.6737063793347,0.0002711109989282,656405.2239445045,0.003199377629672698,0.44400375084820004,0.0005396393382959472,0.04069073987343208,1.4822293052043116,0.00012321632687992113,0.0005025967971723719,1.5235829007429196,0.002452140239299031,0.003125575507634802,0.002452140239299031,0.003125575507634802,0.0006734352683357718,6.349579078146416e-22,-0.004893692073813778,0.0006740451345790192,0.000241712531895998,0.00112833939555189,0.0002811288297556989,-0.0019803763883082665,0.018837688299705998,0.00113364373212946,0.0006054980339001932,0.00200597170788803,0.02285905239776121,-0.005421837772043045,-0.004893692073813778,0.0005281456982292668,0.00028112203444038465,-0.004893704933155885,1.2859342106777416e-08,6.79531531424301e-09,0.5396393382959,2.608484476482,-0.00200597170788803,0.01997133203183546,0.0067689568881557,-0.0004440037508482,-0.02285905239776121
2013-10-09,12326.0,35573557245.18,-3.054801484641e-09,2.499451420364e-07,0.0006490860542464,0.003550402120688,461931905804.4,16882734926640.0,11856563431.68,0.001041260325682,275.9758619891,2.40035172334,0.000271348632326,0.0001454048684828,8.475762035946e-05,1.017838181148e-06,4.016830530263e-05,0.0004202341916344,0.003523001655365,0.00064727513842,1278276355.973,0.005183761754966,-5.504146819172973e-14,-2.6827702707596006e-22,3.550402120688,0.6490860542464,0.0002499451420364,640964.9954086486,0.0031241205781248754,0.27134863232600004,0.0010412603256811843,0.040567519370346444,1.4826658811718931,0.00011226005430668088,0.0005016203247951636,1.5243869209222274,0.0001551828553791614,0.0008040189644835244,0.0001551828553791614,0.0008040189644835244,0.0006488361091043636,3.666808807386815e-22,-0.0040896731093302535,0.0007863051888857001,0.000387117400378798,0.00177561453397189,0.0007827491545508625,-0.0024115675040958964,0.022388090420393997,0.00178272978637586,0.0006057479790422296,0.00227732034021403,0.025983172975886086,-0.005266654916663883,-0.0040896731093302535,0.0011769818073336304,0.0007827430218256217,-0.004089684753848077,1.1644517823941603e-08,6.132725240723218e-09,1.041260325682,5.183761754966,-0.00227732034021403,0.024170820206769857,0.0041994881749344,-0.000271348632326,-0.025983172975886086
2013-10-10,12327.0,33826695818.69,4.359569062899e-09,1.47536197604e-06,0.0,0.002045430897794,458972076589.2,16874035768510.0,11657784592.12,0.001023803284237,276.1186346193,2.416493039912,0.0001197029621236,1.598255116284e-05,1.721215948054e-05,1.729416550238e-05,6.92140859778e-05,0.0001493629634254,0.001979831036749,0.0,1237113812.02,0.005144202856555,7.85507939261081e-14,3.828635783396317e-22,2.045430897794,0.0,0.00147536197604,609490.0147511711,0.0029707087140254697,0.1197029621236,0.0010238032842364657,0.04030758294354464,1.481901908686966,0.00010864510093765953,-1.7457913138880003e-05,1.5233419400156847,-0.0010435054163790293,-0.0010449807783550695,-0.0010435054163790293,-0.0010449807783550695,-1.47536197604e-06,7.495444590783132e-22,-0.005134653887685323,0.0008949502898233596,0.000403099951541638,0.00177561453397189,0.0007652912414119825,-0.0025645446924540964,0.024433521318187996,0.00178272978637586,0.0006072233410182696,0.00239702330233763,0.028953881689911556,-0.006310160333042912,-0.005134653887685323,0.0011755064453575904,0.0007652859803809032,-0.00513466566039078,1.1772705457192834e-08,5.261031079317399e-09,1.023803284237,5.144202856555,-0.00239702330233763,0.026216251104563857,0.002045430897794,-0.0001197029621236,-0.028953881689911556
