,1,2,3
0,0.0,0.0,0.0
1,12.14054222959625,10.09968530366608,12.513371714992028
2,12.517301395074352,9.94345282288505,12.870525007171528
3,12.451456273096811,10.12744729664748,12.857603176827817
4,12.289534803974377,11.019639788959482,13.332610006771523
5,10.932628583574902,13.252333983698927,14.900946584659467
6,13.295110737290225,16.471399395192723,17.471452299927275
7,16.065220481936688,19.771242176514065,19.020335960230632
8,15.822045727570776,21.270458851355386,19.96380685869673
9,15.6832126708192,21.84704964420717,20.370965538716653
10,15.68020540377052,22.08868077209876,20.768156069783757
11,15.596183247950654,22.187655667342245,21.05950063123745
12,15.547635199809166,22.26297526927352,21.018413016189573
13,15.297733017445546,22.422459105490574,21.290624346175107
14,15.752047981795652,23.127736702186308,21.829736311534752
15,16.357210815733634,24.362769168570523,22.83828148393654
16,14.961024028612826,26.327049498516686,24.471602901781562
17,15.816472165932959,28.201763680444436,26.21117136572435
18,16.749712821321204,25.531273143029757,28.205305319531465
19,18.702147784254947,28.7284926687226,31.239101076735153
20,20.00199746579956,31.31246618575076,32.355108832634485
21,21.12414731972764,32.229901661398166,31.95575846071717
22,21.46576941045323,33.035395066764096,30.52557735686271
23,21.242232949523434,33.018644116073986,28.90677034155756
24,21.033679657736243,32.24376272171046,27.299176753209853
25,21.092274298234038,30.9884985052487,25.995503722244536
26,21.116662648915117,29.95420406382578,24.997136411602487
27,20.636727286203403,28.4828338895383,24.21751999777554
28,20.12214783398638,32.50104976399389,23.61821030894114
29,19.589585868214584,30.748211941964204,23.098887944109485
30,19.526148400990202,29.686159437221605,22.587689285254463
31,19.675384784117103,24.14454276720022,23.26838534427679
32,19.65485470390451,24.115575870519777,23.185803699558424
33,20.294474663585827,24.947896572818284,24.53132925635268
34,19.924843338972313,30.211553772076574,24.419198107924682
35,19.480653654925753,28.987266261412003,23.82796077944664
36,19.302698299211155,28.342523795138188,23.563314643432676
37,19.91303675661787,23.477647867938504,24.030043235040317
38,20.77761798766411,24.634218976275694,26.077268239763143
39,20.265125234005307,30.403700909206574,26.10199103987444
40,19.967399966182786,29.817050450931863,25.736881034769045
41,19.75566403557261,29.12037159596228,25.5729693927343
42,19.368279737302647,28.173030092143485,24.720542758222674
43,19.54485439543735,28.024995769835712,24.649362921409665
44,19.25802871758226,27.411509713676065,24.02502481113999
45,19.126258953133775,26.83108393774283,23.626602010656704
46,18.81675626429809,26.494933616960463,24.189769354584328
47,18.335031981747854,25.74343198375146,23.833059579599386
48,18.538288273386012,25.41655143998222,24.32112437998979
49,19.51825244113856,26.160767049320715,26.411147447378493
50,19.627674379718655,26.81491994860901,27.270117449808996
51,19.107784534489145,26.571136705124452,26.511201694707463
52,21.020973140409627,25.92879401660054,25.38214969498609
53,20.530372455608795,25.017974032901993,24.33737295192198
54,20.03566199777319,23.94879703678473,23.40875182169118
55,17.865073311788805,23.61370341776689,22.826209266508517
56,17.767620383800445,23.260581558347546,22.162957188912515
57,20.08848025048061,22.711119560310827,21.58702647892258
58,19.64990405991086,22.06755728434284,21.02995018009549
59,19.500269351387193,21.9203629839673,20.626909780357117
60,19.150137914105386,21.135479500769247,20.218632572994995
61,19.286199228717464,22.696151800068773,22.197760445943842
62,21.90872127823441,21.9229386759122,27.538571192669536
63,20.870846453103596,29.616434892575782,28.29427546262119
64,20.279240087462416,29.11150744774094,27.661040262214737
65,20.112321655432183,28.600075959110416,26.539557112442495
66,19.6285147425731,27.58331936769252,25.57341231699335
67,19.069610530552573,26.450289436627756,24.534160337074933
68,21.00761969048276,25.575904361584016,23.43970111346358
69,20.712179527799613,24.726414980189045,22.627264123739206
70,20.27114850308193,23.98212893202192,22.07259448945682
71,19.882264147400743,23.13766693092078,21.502706210524686
72,19.42708957307384,22.393213641333894,21.055909989820705
73,19.10518039675945,21.744219726430643,20.521401788370703
74,19.050921969520182,21.140369257078994,20.34179174296122
75,18.724529939050765,20.4251512765388,19.82416127117727
76,18.384861895772506,19.6655839585228,19.53946468156336
77,18.081611320780855,19.03177938526137,19.24072358883686
