datetime,total water content [m],storage_gain [m],storage_lose [m],cum-storage_gain [m],cum-storage_lose [m],base flow [m/d],overland flow [m/d]
2013-10-02,1.8432479951690472,0.005077569561571016,0.0,0.005077569561571016,0.0,0.0,0.0015738709790413734
2013-10-03,1.844501607035884,0.0012536118668367013,0.0,0.006331181428407717,0.0,0.0,0.0017043160989101019
2013-10-04,1.8424737837044998,0.0,-0.002027823331384182,0.006331181428407717,-0.002027823331384182,0.001732778467068682,0.0
2013-10-05,1.840228558356006,0.0,-0.0022452253484936957,0.006331181428407717,-0.004273048679877878,0.0018473648371531957,0.0
2013-10-06,1.8376437451444108,0.0,-0.002584813211595316,0.006331181428407717,-0.006857861891473194,0.002158931007125116,1.1534317338052213e-11
2013-10-07,1.8368049264642794,0.0,-0.0008388186801313591,0.006331181428407717,-0.007696680571604553,0.0,0.0024798238013339787
2013-10-08,1.8383942190470657,0.0015892925827862836,0.0,0.007920474011194,-0.007696680571604553,0.0,0.002621461316430988
2013-10-09,1.8391349914674533,0.0007407724203876143,0.0,0.008661246431581615,-0.007696680571604553,0.0,0.0027592676824665097
2013-10-10,1.8378139244791503,0.0,-0.0013210669883030324,0.008661246431581615,-0.009017747559907585,0.0011728604471945325,0.002045430395005315
2013-10-11,1.8362015551707147,0.0,-0.0016123693084355573,0.008661246431581615,-0.010630116868343142,0.0014804685460564572,0.0022933256951140363
2013-10-12,1.8346109560888468,0.0,-0.0015905990818678717,0.008661246431581615,-0.012220715950211014,0.0014318138237903717,0.0026232050705728453
2013-10-13,1.8318738648347566,0.0,-0.0027370912540902737,0.008661246431581615,-0.014957807204301288,0.002569976911246174,0.0015375616383174699
2013-10-14,1.8275115934845914,0.0,-0.004362271350165203,0.008661246431581615,-0.01932007855446649,0.004118329430618903,0.0
2013-10-15,1.823089807162628,0.0,-0.004421786321963328,0.008661246431581615,-0.02374186487642982,0.004148788415202628,7.325061954568945e-10
2013-10-16,1.8185652422389553,0.0,-0.004524564923672703,0.008661246431581615,-0.02826642980010252,0.004256148374725803,5.619459030048457e-10
2013-10-17,1.8138076059842778,0.0,-0.004757636254677511,0.008661246431581615,-0.03302406605478003,0.004481807567007711,6.043175656070265e-10
2013-10-18,1.8087585657012701,0.0,-0.0050490402830076775,0.008661246431581615,-0.03807310633778771,0.004759908722990277,0.0
2013-10-19,1.8031194126211343,0.0,-0.00563915308013585,0.008661246431581615,-0.04371225941792356,0.00531538201164335,0.0
2013-10-20,1.796493452118268,0.0,-0.006625960502866235,0.008661246431581615,-0.050338219920789795,0.006288138117298135,3.029098413070974e-11
2013-10-21,1.7887664323454033,0.0,-0.007727019772864718,0.008661246431581615,-0.05806523969365451,0.007409219932627018,3.076417185235436e-10
2013-10-22,1.7796996449941216,0.0,-0.009066787351281747,0.008661246431581615,-0.06713202704493626,0.008753293047935347,5.2095936939333676e-11
2013-10-23,1.7685972386146214,0.0,-0.011102406379500218,0.008661246431581615,-0.07823443342443648,0.010292778757691018,1.3854542860181063e-10
2013-10-24,1.755910319792447,0.0,-0.01268691882217432,0.008661246431581615,-0.0909213522466108,0.01176545128283672,1.7702229786198398e-10
2013-10-25,1.7429130122254304,0.0,-0.01299730756701667,0.008661246431581615,-0.10391865981362747,0.012556189687195669,0.0
2013-10-26,1.7296977600431853,0.0,-0.013215252182245063,0.008661246431581615,-0.11713391199587253,0.012413576455058762,1.2525759943149417e-11
2013-10-27,1.7167215125948343,0.0,-0.01297624744835102,0.008661246431581615,-0.13011015944422355,0.011498597532496019,0.00037534990126214356
2013-10-28,1.704830662089851,0.0,-0.011890850504983286,0.008661246431581615,-0.14200100994920684,0.010655587877995285,0.0003614059075427341
2013-10-29,1.6946782550256954,0.0,-0.010152407064155655,0.008661246431581615,-0.1521534170133625,0.009827326586895856,4.817598750483931e-11
2013-10-30,1.6861036556216669,0.0,-0.008574599404028493,0.008661246431581615,-0.16072801641739098,0.008488700328023544,0.0
2013-10-31,1.6858286546921926,0.0,-0.00027500092947430055,0.008661246431581615,-0.16100301734686528,0.00024199411787772054,0.0071665589078224855
2013-11-01,1.6869274079998746,0.0010987533076820544,0.0,0.00975999973926367,-0.16100301734686528,0.0,0.006814991993374077
2013-11-02,1.6927530205260244,0.00582561252614977,0.0,0.01558561226541344,-0.16100301734686528,0.0,0.006350104540698511
