datetime,total water content [m],storage_gain [m],storage_lose [m],cum-storage_gain [m],cum-storage_lose [m],base flow [m/d],overland flow [m/d]
2013-10-02,1.8432470783779176,0.005076652770441337,0.0,0.005076652770441337,0.0,0.0,0.0015746308263571314
2013-10-03,1.8444982250384319,0.0012511466605142907,0.0,0.006327799430955627,0.0,0.0,0.0017047337596869808
2013-10-04,1.842470044617688,0.0,-0.002028180420743819,0.006327799430955627,-0.002028180420743819,0.0017335580793644192,0.0
2013-10-05,1.8402238060590166,0.0,-0.002246238558671454,0.006327799430955627,-0.004274418979415273,0.001849335230204454,0.0
2013-10-06,1.8376369236747698,0.0,-0.002586882384246758,0.006327799430955627,-0.006861301363662031,0.002161407817261458,6.777425842763307e-12
2013-10-07,1.8367984026690123,0.0,-0.0008385210057575421,0.006327799430955627,-0.007699822369419573,0.0,0.002484187885181993
2013-10-08,1.8383822081319272,0.0015838054629149223,0.0,0.00791160489387055,-0.007699822369419573,0.0,0.0026275785883173412
2013-10-09,1.8390956602071165,0.000713452075189247,0.0,0.008625056969059797,-0.007699822369419573,0.0,0.0027710266377409245
2013-10-10,1.8377647968903,0.0,-0.001330863316816533,0.008625056969059797,-0.009030685686236106,0.001182501502597533,0.0020478458743956253
2013-10-11,1.8361437829994263,0.0,-0.001621013890873657,0.008625056969059797,-0.010651699577109763,0.0014892514346806572,0.0022924891894472487
2013-10-12,1.834549166487809,0.0,-0.0015946165116171862,0.008625056969059797,-0.01224631608872695,0.0014354179550074863,0.0026261244013303544
2013-10-13,1.8317927197452493,0.0,-0.002756446742559815,0.008625056969059797,-0.015002762831286764,0.0025894691909073148,0.001525226966930593
2013-10-14,1.8274194242254025,0.0,-0.004373295519846776,0.008625056969059797,-0.01937605835113354,0.004125034782261476,0.0
2013-10-15,1.8229957667922922,0.0,-0.00442365743311024,0.008625056969059797,-0.02379971578424378,0.00415478657725294,0.0
2013-10-16,1.8184686459102088,0.0,-0.004527120882083402,0.008625056969059797,-0.028326836666327182,0.004255043710009202,2.4771080221752673e-09
2013-10-17,1.813711955249038,0.0,-0.004756690661170904,0.008625056969059797,-0.033083527327498086,0.004482027042049103,1.2300725056590966e-09
2013-10-18,1.8086682021276135,0.0,-0.005043753121424466,0.008625056969059797,-0.03812728044892255,0.004754827404116766,4.970839738091537e-10
2013-10-19,1.803043437723321,0.0,-0.005624764404292382,0.008625056969059797,-0.04375204485321493,0.005301196557197782,5.266257126559926e-10
2013-10-20,1.7964430395973057,0.0,-0.006600398126015428,0.008625056969059797,-0.05035244297923036,0.006262071097303227,2.9098750319034306e-10
2013-10-21,1.7887201906027552,0.0,-0.007722848994550446,0.008625056969059797,-0.05807529197378081,0.007404683012252547,4.776402164410887e-10
2013-10-22,1.7796691869230916,0.0,-0.009051003679663605,0.008625056969059797,-0.06712629565344441,0.008735878221702905,4.54316228734597e-10
2013-10-23,1.7685900128825118,0.0,-0.011079174040579787,0.008625056969059797,-0.0782054696940242,0.010272484460103686,2.9733177725477233e-11
2013-10-24,1.7559147234648174,0.0,-0.012675289417694469,0.008625056969059797,-0.09088075911171867,0.011755722408255169,1.3070547595639415e-10
2013-10-25,1.7429160597187983,0.0,-0.012998663746019101,0.008625056969059797,-0.10387942285773777,0.012552996723987402,1.8148041576460106e-10
2013-10-26,1.7297020916877366,0.0,-0.013213968031061674,0.008625056969059797,-0.11709339088879944,0.012428354882968874,0.0
2013-10-27,1.7167152157224237,0.0,-0.012986875965312894,0.008625056969059797,-0.13008026685411234,0.011511836108127893,0.00037526724207637314
2013-10-28,1.7048096034947438,0.0,-0.01190561222767994,0.008625056969059797,-0.14198587908179228,0.01067245087292594,0.0003609612985297356
2013-10-29,1.694639438341451,0.0,-0.010170165153292832,0.008625056969059797,-0.1521560442350851,0.009844236592832532,2.550066945800067e-10
2013-10-30,1.6860497248117754,0.0,-0.008589713529675524,0.008625056969059797,-0.16074575776476063,0.008504246605295135,0.0
2013-10-31,1.6857655063894692,0.0,-0.00028421842230619276,0.008625056969059797,-0.16102997618706683,0.0002511994441949228,0.007168307350104585
2013-11-01,1.686883125975692,0.0011176195862228067,0.0,0.009742676555282603,-0.16102997618706683,0.0,0.00682663030292443
2013-11-02,1.6926434928375091,0.005760366861817134,0.0,0.015503043417099738,-0.16102997618706683,0.0,0.006356656603119991
2013-11-03,1.7004141119276797,0.007770619090170516,0.0,0.023273662507270254,-0.16102997618706683,0.0,0.0066189820856897294
2013-11-04,1.6994484254312023,0.0,-0.0009656864964773249,0.023273662507270254,-0.16199566268354415,4.2250017447324805e-05,0.006644793817013628
2013-11-05,1.6973438206064517,0.0,-0.002104604824750611,0.023273662507270254,-0.16410026750829476,0.002050435174123271,0.004950722424342252
2013-11-06,1.6956275771029536,0.0,-0.0017162435034980827,0.023273662507270254,-0.16581651101179284,0.0016828074062348228,0.005445008952927604
2013-11-07,1.7058296859099755,0.010202108807021881,0.0,0.033475771314292135,-0.16581651101179284,0.0,0.006878701807493364
2013-11-08,1.7165232668394372,0.01069358092946171,0.0,0.044169352243753845,-0.16581651101179284,0.0,0.0069955542449072275
2013-11-09,1.7157191858480192,0.0,-0.0008040809914180436,0.044169352243753845,-0.1666205920032109,0.0002634251133596436,0.006509798509633097
2013-11-10,1.7123036518558719,0.0,-0.003415533992147335,0.044169352243753845,-0.17003612599535822,0.0033691936648250448,0.0038124635275666526
2013-11-11,1.7061759377851382,0.0,-0.0061277140707336475,0.044169352243753845,-0.17616384006609187,0.006075490988281308,0.001380813965738921
2013-11-12,1.702544674708489,0.0,-0.0036312630766492937,0.044169352243753845,-0.17979510314274116,0.0035598008974771335,0.0034645293905028003
2013-11-13,1.6988567625942796,0.0,-0.0036879121142092686,0.044169352243753845,-0.18348301525695043,0.0032168858595736684,0.003314432175112769
2013-11-14,1.693569698577593,0.0,-0.00528706401668666,0.044169352243753845,-0.1887700792736371,0.00432279734687756,0.001653308791445431
2013-11-15,1.6969190122254152,0.003349313647822205,0.0,0.04751866589157605,-0.1887700792736371,0.0,0.005793015398980696
2013-11-16,1.7023132555593345,0.005394243333919357,0.0,0.05291290922549541,-0.1887700792736371,0.0,0.00591034294598592
2013-11-17,1.7060367683713686,0.003723512812034091,0.0,0.0566364220375295,-0.1887700792736371,0.0,0.005665663583140193
2013-11-18,1.7169534032381821,0.01091663486681349,0.0,0.06755305690434299,-0.1887700792736371,0.0,0.005626797271867106
2013-11-19,1.7280700272119736,0.011116623973791429,0.0,0.07866968087813442,-0.1887700792736371,0.0,0.005896934278842699
2013-11-20,1.7269461930385568,0.0,-0.0011238341734167712,0.07866968087813442,-0.18989391344705386,0.0,0.005781105225043266
2013-11-21,1.720308187732775,0.0,-0.006638005305781736,0.07866968087813442,-0.1965319187528356,0.005622534029650735,0.0
2013-11-22,1.7145302540499954,0.0,-0.005777933682779679,0.07866968087813442,-0.20230985243561528,0.005722966659898319,0.0
2013-11-23,1.7089196340684012,0.0,-0.005610619981594178,0.07866968087813442,-0.20792047241720946,0.005582024433553328,2.2985780813444823e-11
2013-11-24,1.7036545492669188,0.0,-0.005265084801482356,0.07866968087813442,-0.2131855572186918,0.005223066138437306,3.1964424874325603e-09
2013-11-25,1.698630190598689,0.0,-0.005024358668229922,0.07866968087813442,-0.21820991588692173,0.004840722584220522,0.0
2013-11-26,1.6934649129452073,0.0,-0.005165277653481626,0.07866968087813442,-0.22337519354040336,0.004503030812557925,7.438153565297867e-11
2013-11-27,1.6887361037529864,0.0,-0.004728809192220851,0.07866968087813442,-0.2281040027326242,0.004291766309690951,6.319016490619056e-13
2013-11-28,1.6844401397048645,0.0,-0.004295964048121936,0.07866968087813442,-0.23239996678074615,0.004189156542793436,0.0
2013-11-29,1.6799467593445838,0.0,-0.0044933803602806854,0.07866968087813442,-0.23689334714102683,0.004151768972561985,0.0
2013-11-30,1.6794115187851713,0.0,-0.0005352405594125642,0.07866968087813442,-0.2374285877004394,2.436094884396419e-05,0.004093663677313324
2013-12-01,1.7138495751607767,0.034438056375605486,0.0,0.1131077372537399,-0.2374285877004394,0.0,0.004604167912674903
2013-12-02,1.746103946001694,0.03225437084091731,0.0,0.14536210809465722,-0.2374285877004394,0.0,0.0062185497757502204
2013-12-03,1.7437004422470768,0.0,-0.0024035037546172866,0.14536210809465722,-0.23983209145505668,0.00035133730667928674,0.005502320704290737
2013-12-04,1.735185576570479,0.0,-0.008514865676597871,0.14536210809465722,-0.24834695713165456,0.007356258350070872,0.0
2013-12-05,1.7267288568865868,0.0,-0.008456719683892056,0.14536210809465722,-0.2568036768155466,0.007960216296319355,0.0
2013-12-06,1.7189295246011866,0.0,-0.007799332285400196,0.14536210809465722,-0.2646030091009468,0.007266909872802596,1.040682593052289e-09
2013-12-07,1.712214666658147,0.0,-0.006714857943039609,0.14536210809465722,-0.2713178670439864,0.006369592694200709,0.0
2013-12-08,1.707298701982463,0.0,-0.004915964675684004,0.14536210809465722,-0.2762338317196704,0.004896897135287374,0.0007757948994774307
2013-12-09,1.704529630553729,0.0,-0.00276907142873406,0.14536210809465722,-0.2790029031484045,0.0027641346831501993,0.0023961316663281516
2013-12-10,1.7013209766801511,0.0,-0.003208653873577827,0.14536210809465722,-0.2822115570219823,0.0032002091942303647,0.0015834832648242534
2013-12-11,1.6990069123165554,0.0,-0.0023140643635957137,0.14536210809465722,-0.284525621385578,0.0022953640128601637,0.002205378379831746
2013-12-12,1.6994737807464944,0.00046686842993892697,0.0,0.14582897652459614,-0.284525621385578,0.0,0.004275817865264688
2013-12-13,1.7001203095030444,0.0006465287565500244,0.0,0.14647550528114617,-0.284525621385578,0.0,0.0040928927255716166
2013-12-14,1.6982320825694739,0.0,-0.0018882269335704915,0.14647550528114617,-0.2864138483191485,0.0018260552383400817,0.0021388736914989613
2013-12-15,1.6943088396036754,0.0,-0.00392324296579849,0.14647550528114617,-0.290337091284947,0.00383859424218147,0.0
2013-12-16,1.6904363175077313,0.0,-0.003872522095944131,0.14647550528114617,-0.29420961338089113,0.003746608458261931,4.1766356120159776e-09
2013-12-17,1.6867157556229273,0.0,-0.0037205618848039634,0.14647550528114617,-0.2979301752656951,0.0036669957674407934,8.286834885830319e-10
2013-12-18,1.681609096890461,0.0,-0.005106658732466407,0.14647550528114617,-0.3030368339981615,0.003576316978784407,0.0
2013-12-19,1.676045249481132,0.0,-0.005563847409328915,0.14647550528114617,-0.3086006814074904,0.0034567444169699146,0.0
2013-12-20,1.683066361720035,0.0070211122389030045,0.0,0.15349661752004917,-0.3086006814074904,0.0,0.00335692564071014
2013-12-21,1.691335616654883,0.00826925493484798,0.0,0.16176587245489715,-0.3086006814074904,0.0,0.0032668781056964884
2013-12-22,1.6922876085309329,0.0009519918760498847,0.0,0.16271786433094704,-0.3086006814074904,0.0,0.00322512559969397
2013-12-23,1.6971937159949289,0.004906107463996001,0.0,0.16762397179494304,-0.3086006814074904,0.0,0.003289818658177043
2013-12-24,1.6981654922836618,0.0009717762887329062,0.0,0.16859574808367594,-0.3086006814074904,0.0,0.003372860869229236
2013-12-25,1.694741614913963,0.0,-0.0034238773696988467,0.16859574808367594,-0.31202455877718926,0.0031799445181812467,7.559507056789649e-10
2013-12-26,1.6916155500992587,0.0,-0.0031260648147042325,0.16859574808367594,-0.3151506235918935,0.0030978878899068927,0.0
2013-12-27,1.6883657979132671,0.0,-0.00324975218599155,0.16859574808367594,-0.31840037577788505,0.00307836100989025,0.0
2013-12-28,1.6840651485830513,0.0,-0.004300649330215789,0.16859574808367594,-0.32270102510810084,0.003052696022052789,4.2128585776152194e-11
2013-12-29,1.6804881450654965,0.0,-0.0035770035175548553,0.16859574808367594,-0.3262780286256557,0.0029970706310015554,0.0
2013-12-30,1.6788370001649224,0.0,-0.001651144900574053,0.16859574808367594,-0.32792917352622974,0.001621508089582783,0.0013054659501249906
2013-12-31,1.6768944953119653,0.0,-0.0019425048529571054,0.16859574808367594,-0.32987167837918685,0.0012239649750589053,0.0016545357671829061
2014-01-01,1.6754735010034234,0.0,-0.001420994308541923,0.16859574808367594,-0.3312926726877288,0.000672434350215623,0.0021244490173210413
2014-01-02,1.6793240337154403,0.003850532712016852,0.0,0.1724462807956928,-0.3312926726877288,0.0,0.002801433629325322
2014-01-03,1.6798936814191272,0.0005696477036869485,0.0,0.17301592849937975,-0.3312926726877288,0.0,0.002885444127621937
2014-01-04,1.6755280605581142,0.0,-0.004365620861012998,0.17301592849937975,-0.33565829354874177,0.0027794990832099974,0.0
2014-01-05,1.6726774041126797,0.0,-0.002850656445434474,0.17301592849937975,-0.33850894999417624,0.0027444659926146742,0.0
2014-01-06,1.6699911471797944,0.0,-0.002686256932885378,0.17301592849937975,-0.3411952069270616,0.002667574342631848,9.865036167464557e-05
2014-01-07,1.669089900345761,0.0,-0.0009012468340332536,0.17301592849937975,-0.3420964537610949,0.0008469790182908736,0.001950048236518954
