datetime,time [d],watershed boundary discharge [mol d^-1],net groundwater flux [mol d^-1],snowmelt [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface water content [mol],subsurface water content [mol],snow water content [mol],SWE [m],surface air temperature [K],max ponded depth [m],total evapotranspiration [m d^-1],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],canopy water content [mol],SWE at SNOTEL [m],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],canopy water content [m],(Ps_thru-SM-Es) [m/d],total water content [m],(Pr+SM-ET-Q-gw) [m/d],(Pr+Ps-ET-Q-gw) [m/d],(Pr+SM-ET-Q) [m/d],(Pr+Ps-ET-Q) [m/d],(Ps-SM) [m/d],cum_groundwater flux [m],cum_(Pr+Ps-ET-Q-gw) [m],cum canopy mass change [m],cum_snow evaporation [m],cum_snow to surface [m],cum_(Ps_thru-SM-Es) [m],cum_(P-Pt+S-St-Ec-drainage) [m],cum_rain precipitation [m],cum_snow precipitation [m],cum_snowmelt [m],cum_ET [m],cum_overland flux [m],cum_(Pr+SM-ET-Q) [m],cum_(Pr+Ps-ET-Q) [m],cum_(Ps-SM) [m],cum snow mass change [m],cum water mass change [m],water mass error [m],snow mass error [m],SWE [mm],SWE at SNOTEL [mm],-cum_ET [m],cum_P [m],P [m/d],-ET [m/d],-cum_Q [m]
2013-10-01,12318.0,0.0,0.0,0.0,0.0,0.0,335851444363.5,16311751524420.0,4282624968444.0,0.3761062381278,274.7560136603,1.820010390342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545772214.9981,0.4961684174839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761062381277635,0.029494953268164877,1.432521303716543,4.79304950048363e-05,0.0,1.8381704256074762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79304950048363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.1062381278,496.1684174839,-0.0,0.0,0.0,-0.0,-0.0
2013-10-02,12319.0,17917345374.68,5.181092414089e-09,0.0008344674672244,0.0004136539413276,0.006302252399171,347532046397.6,16362381549520.0,4277092222651.0,0.3756203444943,275.6628830313,1.845577163204,6.447319800223e-05,5.643750375754e-05,0.0,5.593179117691e-10,8.035134926779e-06,0.0007069194374753,0.006211268282737,0.0004050044428028,1588785913.507,0.497551338818,9.335301647007207e-14,4.550109317564884e-22,6.3022523991709996,0.4136539413276,0.8344674672244,322835.051796036,0.0015735268476135527,0.06447319800223,0.3756203444942898,0.030520760412727665,1.436967704794617,0.00013952944689822044,-0.00048590052817914,1.8432483391485326,0.005498719820779617,0.005077906294882817,0.005498719820779617,0.005077906294882817,-0.0004208135258968,4.550109317564884e-22,0.005077906294882817,0.00018745994190305675,5.643750375754e-05,0.0004050044428028,-0.00048590052817914,-0.0006153209574432798,0.006302252399171,0.0004136539413276,0.0008344674672244,6.447319800223e-05,0.0015735268476135527,0.005498719820779617,0.005077906294882817,-0.0004208135258968,-0.0004858936334736774,0.005077913541056356,-7.246173538803802e-09,-6.894705462589731e-09,375.62034449429996,497.55133881800003,-6.447319800223e-05,0.0067159063404986,0.0067159063404986,-6.447319800223e-05,-0.0015735268476135527
2013-10-03,12320.0,19394196622.17,-2.817075463984e-10,0.001626571095742,4.617203794836e-05,0.003075557863704,354660564717.4,16388533973810.0,4258432075781.0,0.373981583759,276.0781273079,1.888718507183,0.0001638010431281,5.774737343553e-05,0.0,7.670485659165e-06,9.838318403338e-05,0.0003019033911724,0.003007105439631,4.555773389032e-05,1254957137.137,0.497551338818,-5.075811646818018e-15,-2.4739958859063953e-23,3.0755578637039998,0.04617203794836,1.626571095742,349444.9841832432,0.0017032260323566822,0.1638010431281,0.37398158375901647,0.031146797067452287,1.4392644480280565,0.00011021212722058055,-0.0016387607352872102,1.844503040981746,0.002835101883961218,0.0012547028261675776,0.002835101883961218,0.0012547028261675776,-0.00158039905779364,4.302709728974245e-22,0.006332609121050395,0.0002976720691236373,0.00011418487719307,0.00045056217669312,-0.00212466126346635,-0.0009465408045180199,0.009377810262875,0.00045982597927596,0.0024610385629664,0.00022827424113033,0.0032767528799702347,0.008333821704740835,0.006332609121050395,-0.00200121258369044,-0.0021246543687470365,0.006332615374269768,-6.253219372864827e-09,-6.894719313706166e-09,373.981583759,497.55133881800003,-0.00022827424113033,0.00983763624215096,0.0031217299016523597,-0.0001638010431281,-0.0032767528799702347
2013-10-04,12321.0,19703152284.05,8.049462312964e-10,0.004451820841522,0.0,0.0,362996349402.7,16409239343500.0,4207087492886.0,0.3694724291953,277.8639858367,1.939015899715,0.0002950448643155,5.733372220328e-05,0.0,0.000171510218737,6.620092337521e-05,4.840354178429e-07,4.840354178429e-07,0.0,495633025.867,0.4960920028114,1.4503535699034234e-14,7.06915270841485e-23,0.0,0.0,4.451820841522,355011.75286576577,0.0017303589596137192,0.2950448643155,0.36947242919536255,0.031878857577754285,1.441082823150915,4.352719984221411e-05,-0.0045091545637252805,1.842477637123874,0.002426417017592781,-0.0020254038239292194,0.002426417017592781,-0.0020254038239292194,-0.004451820841522,5.00962499981573e-22,0.0043072052971211755,0.00034119926896585137,0.00017151859939635,0.00045056217669312,-0.006633815827191631,-0.0010137097987289157,0.009377810262875,0.00045982597927596,0.0069128594044884,0.00052331910544583,0.005007111839583954,0.010760238722333617,0.0043072052971211755,-0.00645303342521244,-0.006633808932400953,0.004307211516397791,-6.219276615405944e-09,-6.894790677627882e-09,369.4724291953,496.0920028114,-0.00052331910544583,0.00983763624215096,0.0,-0.0002950448643155,-0.005007111839583954
2013-10-05,12322.0,20995823764.82,-6.446086724238e-10,0.01540349499189,0.0,0.0,391014389760.8,16531835658690.0,4031175307934.0,0.3540235700002,281.5701484896,2.037342460669,0.0003973225831449,4.536420325779e-05,0.0,0.0003326871054617,1.927127442535e-05,2.43003170045e-07,2.43003170045e-07,0.0,273428666.6679,0.4821804611133,-1.1614570674302703e-14,-5.661045378389345e-23,0.0,0.0,15.40349499189,378303.13089765765,0.0018438832143289514,0.39732258314490004,0.3540235700002109,0.034339441877440355,1.4518494065557626,2.4012895823123672e-05,-0.015448859195147789,1.840236431329237,0.013162289194416147,-0.0022412057974738513,0.013162289194416147,-0.0022412057974738513,-0.01540349499189,4.443520461976796e-22,0.002065999499647324,0.000365212164788975,0.00021688280265413999,0.00045056217669312,-0.022082675022339418,-0.0010334670794943557,0.009377810262875,0.00045982597927596,0.0223163543963784,0.00092064168859073,0.006850995053912906,0.023922527916749765,0.002065999499647324,-0.02185652841710244,-0.022082668127552607,0.002066005721760744,-6.222113419981912e-09,-6.894786810929254e-09,354.02357000020004,482.1804611133,-0.00092064168859073,0.00983763624215096,0.0,-0.0003973225831449,-0.006850995053912906
2013-10-06,12323.0,24519767452.4,1.193902229964e-09,0.02453019724441,0.0,0.0,436948329271.6,16736675234560.0,3751104300017.0,0.3294273342867,282.4787951925,2.220315097504,0.0004246981201362,6.603846904297e-05,0.0,0.0003537567787946,4.902872298633e-06,2.086154849306e-07,2.086154849306e-07,0.0,215225595.9614,0.4589973456108,2.1511751891243245e-14,1.0485019811745389e-22,0.0,0.0,24.53019724441,441797.61175495497,0.0021533609793622367,0.4246981201362,0.32942733428672377,0.038373426015461225,1.4698387105148585,1.8901419069449533e-05,-0.024596235713452968,1.8376583722361128,0.02195213814491156,-0.0025780590994984366,0.02195213814491156,-0.0025780590994984366,-0.02453019724441,5.492022443151335e-22,-0.0005120595998511124,0.00038411358385842455,0.00028292127169711,0.00045056217669312,-0.04667891073579239,-0.00103878718276285,0.009377810262875,0.00045982597927596,0.046846551640788395,0.0013453398087269301,0.009004356033275143,0.04587466606166132,-0.0005120595998511124,-0.04638672566151244,-0.04667890384103973,-0.0005120533713633968,-6.228487715604497e-09,-6.894752657693459e-09,329.4273342867,458.99734561080004,-0.0013453398087269301,0.00983763624215096,0.0,-0.0004246981201362,-0.009004356033275143
2013-10-07,12324.0,28140160323.91,3.341607262159e-09,0.01621841116725,0.0,0.00337085575259,477572364664.0,16888404444650.0,3548112632346.0,0.3116003162635,277.6179146191,2.525878099759,0.001727109803078,0.001608606856439,0.0,8.086793407992e-05,3.76350125596e-05,0.0002280600037896,0.003226502450359,0.0,1430394016.792,0.4448082029801,6.020913985872072e-14,2.934647198696149e-22,3.3708557525900003,0.0,16.21841116725,507029.91574612615,0.0024713090494083807,1.727109803078,0.3116003162635323,0.041941086793975756,1.4831637863367046,0.0001256192444260567,-0.017827018023689002,1.836830808638639,0.015390848067353618,-0.0008275630998963806,0.015390848067353618,-0.0008275630998963806,-0.01621841116725,8.426669641847484e-22,-0.001339622699747493,0.0005097328282844813,0.0018915281281361102,0.00045056217669312,-0.06450592875948138,-0.00116012889688105,0.012748666015465,0.00045982597927596,0.06306496280803839,0.00307244961180493,0.011475665082683523,0.061265514129014945,-0.001339622699747493,-0.06260513682876244,-0.06450592186423121,-0.0013396169688373316,-5.730910161358405e-09,-6.895250176386369e-09,311.60031626349996,444.80820298009996,-0.00307244961180493,0.013208491994740959,0.00337085575259,-0.001727109803078,-0.011475665082683523
2013-10-08,12325.0,29696851755.81,-2.483856172747e-10,0.002387549608886,0.0006749619673195,0.0060942981346,497444699599.1,16935426610430.0,3499511759264.0,0.3073321182123,274.4331787519,2.745833915094,0.00255707075163,0.002555754224446,0.0,0.0,1.316527183458e-06,0.0007380252394628,0.006095240882175,0.0006751057900859,1403032353.651,0.4453814428213,-4.475416527472073e-15,-2.1813579476741291e-23,6.0942981346,0.6749619673195,2.3875496088859998,535078.4100145947,0.002608019913117363,2.55707075163,0.30733211821227097,0.04368630361551101,1.4872933400591173,0.00012321630411054742,-0.0042681980432461,1.8384349781910099,0.0033167570787386367,0.0016041694371721374,0.0033167570787386367,0.0016041694371721374,-0.0017125876415664998,8.208533847080072e-22,0.0002645467374246444,0.0006329491323950287,0.00444728235258211,0.00112566796677902,-0.06877412680272749,-0.0019005572338687076,0.018842964150065,0.00113478794659546,0.06545251241692439,0.00562952036343493,0.014083684995800885,0.06458227120775357,0.0002645467374246444,-0.06431772447032894,-0.06877411991549254,0.0002645525835336393,-5.846108994903704e-09,-6.887234949015664e-09,307.3321182123,445.38144282129997,-0.00562952036343493,0.01997775209666046,0.0067692601019195,-0.00255707075163,-0.014083684995800885
2013-10-09,12326.0,31201639425.53,-7.511792927948e-10,0.0007444399678522,0.0006478404008303,0.00354660718804,507592558842.3,16942627875000.0,3490899697260.0,0.3065757946334,275.9758619891,2.767325166056,0.0006978022371157,0.0006579209191069,2.724627165955e-08,9.985198325572e-07,3.885555190466e-05,0.0004208691107586,0.003520383122044,0.0006460372538583,1279734326.127,0.4479448217097,-1.3534762032338739e-14,-6.596963779323755e-23,3.54660718804,0.6478404008303,0.7444399678522,562191.7013609009,0.0027401725143396593,0.6978022371157,0.30657579463345797,0.044577503100203864,1.4879257653933788,0.00011238809532684118,-0.0007563236331008,1.8391914512223675,0.0008530724044368411,0.000756472837414941,0.0008530724044368411,0.000756472837414941,-9.659956702189997e-05,7.548837469147696e-22,0.0010210195748395854,0.0007453372277218699,0.00510520327168901,0.00177170522063732,-0.06953045043582828,-0.0023322546835639673,0.022389571338105,0.0017826283474257601,0.06619695238477659,0.006327322600550631,0.016823857510140545,0.06543534361219042,0.0010210195748395854,-0.06441432403735084,-0.06953044349430554,0.0010210256148912578,-6.040051672359659e-09,-6.941522745496087e-09,306.5757946334,447.9448217097,-0.006327322600550631,0.02417219968553076,0.0041944475888703,-0.0006978022371157,-0.016823857510140545
2013-10-10,12327.0,36436542672.89,2.588130860138e-09,0.002035652342271,0.0,0.002046304507802,513866893368.7,16945474245180.0,3466995853646.0,0.3044765249648,276.1186346193,2.729424608077,0.0001482483144979,6.361730904116e-05,2.847647473758e-07,1.676806647043e-05,6.757817423889e-05,0.0001510551144729,0.001982303112842,0.0,1239004511.513,0.4479049535671,4.6632988470954956e-14,2.2729334666503486e-22,2.046304507802,0.0,2.035652342271,656514.2823944144,0.003199909190288367,0.1482483144979,0.30447652496480837,0.04512852411485434,1.4881757376857478,0.00010881114486608709,-0.00209926965131216,1.8378895979102767,0.0007337993452867331,-0.0013018529969842669,0.0007337993452867331,-0.0013018529969842669,-0.002035652342271,9.821770935798045e-22,-0.0002808334221446815,0.000854148372587957,0.00516882058073017,0.00177170522063732,-0.07162972008714044,-0.002486886577315757,0.024435875845907,0.0017826283474257601,0.06823260472704759,0.006475570915048531,0.02002376670042891,0.06616914295747715,-0.0002808334221446815,-0.06644997637962184,-0.07162971316295513,-0.00028082769719950385,-5.724945177643104e-09,-6.924185308454511e-09,304.4765249648,447.9049535671,-0.006475570915048531,0.02621850419333276,0.002046304507802,-0.0001482483144979,-0.02002376670042891
