datetime,time [d],watershed boundary discharge [mol d^-1],net groundwater flux [mol d^-1],snowmelt [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface water content [mol],subsurface water content [mol],snow water content [mol],SWE [m],surface air temperature [K],max ponded depth [m],total evapotranspiration [m d^-1],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],canopy water content [mol],SWE at SNOTEL [m],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],canopy water content [m],(Ps_thru-SM-Es) [m/d],total water content [m],(Pr+SM-ET-Q-gw) [m/d],(Pr+Ps-ET-Q-gw) [m/d],(Pr+SM-ET-Q) [m/d],(Pr+Ps-ET-Q) [m/d],(Ps-SM) [m/d],cum_groundwater flux [m],cum_(Pr+Ps-ET-Q-gw) [m],cum canopy mass change [m],cum_snow evaporation [m],cum_snow to surface [m],cum_(Ps_thru-SM-Es) [m],cum_(P-Pt+S-St-Ec-drainage) [m],cum_rain precipitation [m],cum_snow precipitation [m],cum_snowmelt [m],cum_ET [m],cum_overland flux [m],cum_(Pr+SM-ET-Q) [m],cum_(Pr+Ps-ET-Q) [m],cum_(Ps-SM) [m],cum snow mass change [m],cum water mass change [m],water mass error [m],snow mass error [m],SWE [mm],SWE at SNOTEL [mm],-cum_ET [m],cum_P [m],P [m/d],-ET [m/d],-cum_Q [m]
2013-10-01,12318.0,0.0,0.0,0.0,0.0,0.0,335851444363.5,16311751524420.0,4282624968444.0,0.3761062381278,274.7560136603,1.820010390342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545772214.9981,0.4961684174839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761062381277635,0.029494953268164877,1.432521303716543,4.79304950048363e-05,0.0,1.8381704256074762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79304950048363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.1062381278,496.1684174839,-0.0,0.0,0.0,-0.0,-0.0
2013-10-02,12319.0,17921263910.71,1.500632261096e-09,0.0008344674672244,0.0004136539413276,0.006302252399171,347835597881.7,16362074081230.0,4277092222651.0,0.3756203444943,275.6628830313,1.84689047953,6.447319800223e-05,5.643750375754e-05,0.0,5.593179117691e-10,8.035134926779e-06,0.0007069194374753,0.006211268282737,0.0004050044428028,1588785913.507,0.497551338818,2.7038419118846848e-14,1.3178766730513833e-22,6.3022523991709996,0.4136539413276,0.8344674672244,322905.6560488288,0.0015738709790413734,0.06447319800223,0.3756203444942898,0.030547418737377662,1.4369407024904814,0.00013952944689822044,-0.00048590052817914,1.8432479951690472,0.005498375689351796,0.005077562163454997,0.005498375689351796,0.005077562163454997,-0.0004208135258968,1.3178766730513833e-22,0.005077562163454997,0.00018745994190305675,5.643750375754e-05,0.0004050044428028,-0.00048590052817914,-0.0006153209574432798,0.006302252399171,0.0004136539413276,0.0008344674672244,6.447319800223e-05,0.0015738709790413734,0.005498375689351796,0.005077562163454997,-0.0004208135258968,-0.0004858936334736774,0.005077569561571016,-7.398116019102785e-09,-6.894705462589731e-09,375.62034449429996,497.55133881800003,-6.447319800223e-05,0.0067159063404986,0.0067159063404986,-6.447319800223e-05,-0.0015738709790413734
2013-10-03,12320.0,19406608929.56,2.79719319283e-09,0.001626571095742,4.617203794836e-05,0.003075557863704,355139922854.8,16388038287700.0,4258432075781.0,0.373981583759,276.0781273079,1.892823127096,0.0001638010431281,5.774737343553e-05,0.0,7.670485659165e-06,9.838318403338e-05,0.0003019033911724,0.003007105439631,4.555773389032e-05,1254957137.137,0.497551338818,5.039987734828828e-14,2.456534991561766e-22,3.0755578637039998,0.04617203794836,1.626571095742,349668.6293614415,0.0017043160989101019,0.1638010431281,0.37398158375901647,0.03118889498335711,1.4392209161662899,0.00011021212722058055,-0.0016387607352872102,1.844501607035884,0.002834011817407798,0.001253612759614158,0.002834011817407798,0.001253612759614158,-0.00158039905779364,3.774411664613149e-22,0.006331174923069154,0.0002976720691236373,0.00011418487719307,0.00045056217669312,-0.00212466126346635,-0.0009465408045180199,0.009377810262875,0.00045982597927596,0.0024610385629664,0.00022827424113033,0.0032781870779514753,0.008332387506759594,0.006331174923069154,-0.00200121258369044,-0.0021246543687470365,0.006331181428407717,-6.505338562973195e-09,-6.894719313706166e-09,373.981583759,497.55133881800003,-0.00022827424113033,0.00983763624215096,0.0031217299016523597,-0.0001638010431281,-0.0032781870779514753
2013-10-04,12321.0,19730701828.94,3.012600111587e-09,0.004451820841522,0.0,0.0,363615392387.7,16408576422620.0,4207087492886.0,0.3694724291953,277.8639858367,1.944358328502,0.0002950448643155,5.733372220328e-05,0.0,0.000171510218737,6.620092337521e-05,4.840354178706e-07,4.840354178706e-07,0.0,495633025.867,0.4960920028114,5.428108309165766e-14,2.64570842252372e-22,0.0,0.0,4.451820841522,355508.14106198197,0.0017327783999726246,0.2950448643155,0.36947242919536255,0.031933222816373896,1.441024604492921,4.352719984221411e-05,-0.0045091545637252805,1.8424737837044998,0.002423997577233876,-0.0020278232642881246,0.002423997577233876,-0.0020278232642881246,-0.004451820841522,6.420120087136869e-22,0.00430335165878103,0.00034119926896585137,0.00017151859939635,0.00045056217669312,-0.006633815827191631,-0.001013709798728971,0.009377810262875,0.00045982597927596,0.0069128594044884,0.00052331910544583,0.0050109654779241,0.01075638508399347,0.00430335165878103,-0.00645303342521244,-0.006633808932400953,0.004303358097023535,-6.438242505096836e-09,-6.894790677627882e-09,369.4724291953,496.0920028114,-0.00052331910544583,0.00983763624215096,0.0,-0.0002950448643155,-0.0050109654779241
2013-10-05,12322.0,21035468073.58,-2.491383976953e-09,0.01538095850865,0.0,0.0,391667162967.4,16530837595120.0,4031431563543.0,0.3540460747336,281.5701484896,2.041847422173,0.0003978605113405,4.539595303551e-05,0.0,0.0003331394675197,1.93250907853e-05,2.430023423309e-07,2.430023423309e-07,0.0,272815900.4588,0.4822059914119,-4.488980138654054e-14,-2.187968972786397e-22,0.0,0.0,15.38095850865,379017.4427672072,0.00184736483411606,0.3978605113405,0.3540460747335953,0.03439676935227039,1.4517617551883206,2.3959081819923634e-05,-0.01542635446168551,1.840228558356006,0.013135733163193442,-0.00224522534545656,0.013135733163193442,-0.00224522534545656,-0.01538095850865,4.232151114350472e-22,0.00205812631332447,0.000365158350785775,0.00021691455243185999,0.00045056217669312,-0.02206017028887714,-0.0010335208941989328,0.009377810262875,0.00045982597927596,0.0222938179131384,0.00092117961678633,0.0068583303120401595,0.023892118247186914,0.00205812631332447,-0.021833991933862443,-0.02206016339416822,0.0020581327485298395,-6.4352053694496925e-09,-6.894708921845183e-09,354.0460747336,482.2059914119,-0.00092117961678633,0.00983763624215096,0.0,-0.0003978605113405,-0.0068583303120401595
2013-10-06,12323.0,24583192056.81,5.048337646183e-10,0.02453107337858,0.0,0.0,437748130860.3,16735463385850.0,3751350293375.0,0.3294489377746,282.4787951925,2.224903058573,0.0004258822044702,6.606358045967e-05,0.0,0.0003549251265112,4.893497499404e-06,2.081885650905e-07,2.081885650905e-07,0.0,214724429.3306,0.4590223666191,9.096103866996396e-15,4.433522185330444e-23,0.0,0.0,24.53107337858,442940.39742000005,0.002158931018659433,0.4258822044702,0.32944893777457607,0.03844366573268864,1.4697322842312457,1.8857405900522943e-05,-0.024597136959039673,1.8376437451444108,0.021946260155450367,-0.0025848132231296333,0.021946260155450367,-0.0025848132231296333,-0.02453107337858,4.675503332883517e-22,-0.0005266869098051632,0.00038401575668629796,0.00028297813289153,0.00045056217669312,-0.046657307247916814,-0.0010388307688285177,0.009377810262875,0.00045982597927596,0.0468248912917184,0.0013470618212565299,0.009017261330699593,0.045838378402637284,-0.0005266869098051632,-0.046365065312442444,-0.046657300353187436,-0.0005266804630654764,-6.446739686787745e-09,-6.894729377704412e-09,329.4489377746,459.0223666191,-0.0013470618212565299,0.00983763624215096,0.0,-0.0004258822044702,-0.009017261330699593
2013-10-07,12324.0,28237115613.4,4.913674970743e-09,0.01623396369477,0.0,0.00336569144067,478174357418.2,16887409326710.0,3548211046861.0,0.3116089591667,277.6179146191,2.526115858468,0.001724685418089,0.001606014911688,0.0,8.111584266257e-05,3.755466373789e-05,0.0002275270070621,0.003221374472426,0.0,1430391027.162,0.4448178353602,8.853468415753153e-14,4.315259501464478e-22,3.36569144067,0.0,16.23396369477,508776.8578990991,0.0024798238013339787,1.7246854180889999,0.3116089591667252,0.0419939546569875,1.4830763936586941,0.0001256189818724824,-0.017839978606457998,1.8368049264642794,0.01539514591601702,-0.0008388177787529785,0.01539514591601702,-0.0008388177787529785,-0.01623396369477,8.990762834347995e-22,-0.0013655046885581417,0.0005096347385587803,0.00188899304457953,0.00045056217669312,-0.06449728585437481,-0.0011595954713845076,0.012743501703545,0.00045982597927596,0.0630588549864884,0.00307174723934553,0.011497085132033572,0.0612335243186543,-0.0013655046885581417,-0.06259902900721244,-0.0644972789610383,-0.0013654991431968355,-5.54536130621501e-09,-6.893336512714399e-09,311.6089591667,444.8178353602,-0.00307174723934553,0.01320332768282096,0.00336569144067,-0.001724685418089,-0.011497085132033572
2013-10-08,12325.0,29849905557.12,2.553274808617e-09,0.002393297701592,0.0006739278933664,0.006095082488534,498327946706.1,16934071556650.0,3499519451799.0,0.3073327937817,274.4331787519,2.747183406698,0.002558256678906,0.002556939076549,0.0,0.0,1.317602356618e-06,0.0007380070726145,0.006096024358727,0.0006740713799105,1403032606.129,0.4453833376697,4.600495150661261e-14,2.2423223846383883e-22,6.095082488534,0.6739278933664,2.393297701592,537836.1361643244,0.002621461316430988,2.558256678906,0.30733279378167566,0.04376387163727308,1.4871743373018336,0.0001232163262835258,-0.0042761653982305,1.8383942190470657,0.003308662194789012,0.0015892923865634119,0.003308662194789012,0.0015892923865634119,-0.0017193698082256003,1.1233085218986383e-21,0.00022378769800527015,0.0006328510648423061,0.0044459321211285305,0.00112463355660362,-0.06877345125260531,-0.0019000055030927256,0.018838584192079,0.00113375387264236,0.0654521526880804,0.00563000391825153,0.01411854644846456,0.06454218651344332,0.00022378769800527015,-0.06431839881543804,-0.06877344434608784,0.00022379343958944808,-5.741584177933537e-09,-6.906517469040807e-09,307.3327937817,445.3833376697,-0.00563000391825153,0.01997233806472136,0.0067690103819004,-0.002558256678906,-0.01411854644846456
2013-10-09,12326.0,31419071192.16,3.921210754932e-09,0.0007431501525139,0.0006490860542464,0.003550402120688,508605947847.9,16940954284460.0,3490916885695.0,0.3065773041464,275.9758619891,2.772391568604,0.0006994498606069,0.0006596240437421,2.731228023797e-08,9.897928869409e-07,3.880871169759e-05,0.0004214564018802,0.003524214486988,0.0006472845170426,1279854722.357,0.4479510740176,7.065244603481081e-14,3.443663259824117e-22,3.550402120688,0.6490860542464,0.7431501525138999,566109.3908497298,0.0027592676824665097,0.6994498606069,0.306577304146356,0.04466650036927708,1.4877787882831246,0.00011239866869562405,-0.0007554896792134001,1.8391349914674533,0.0008348347301284907,0.0007407706318609901,0.0008348347301284907,0.0007407706318609901,-9.406409826749997e-05,1.4676748478810501e-21,0.0009645583298662603,0.0007452497335379302,0.005105556164870631,0.0017719180736462201,-0.06952894093181872,-0.0023322814457667155,0.022388986312767,0.00178283992688876,0.0661953028405943,0.00632945377885843,0.01687781413093107,0.06537702124357181,0.0009645583298662603,-0.06441246291370553,-0.06952893398140753,0.0009645658599770623,-7.530110802045006e-09,-6.950411191031236e-09,306.5773041464,447.9510740176,-0.00632945377885843,0.02417182623965576,0.0041994881749344,-0.0006994498606069,-0.01687781413093107
2013-10-10,12327.0,36645849813.95,3.683631889605e-09,0.002034783351606,0.0,0.002045430897794,514949999461.3,16943501558670.0,3467023873657.0,0.3044789857222,276.1186346193,2.735625769807,0.0001482065411085,6.35350591888e-05,2.851338209918e-07,1.677274512695e-05,6.76136029718e-05,0.0001509462835852,0.001981414356909,0.0,1238891027.038,0.4479115151192,6.637174575864865e-14,3.235018108882344e-22,2.045430897794,0.0,2.034783351606,660285.5822333333,0.0032182908421998476,0.1482065411085,0.30447898572217263,0.04522364403802824,1.4880024935404519,0.00010880117849749478,-0.0020983184107948,1.8378139244791503,0.0007137168660916529,-0.0013210664855143473,0.0007137168660916529,-0.0013210664855143473,-0.002034783351606,1.7911766587692844e-21,-0.00035650815564808704,0.0008540509120354249,0.0051690912240594305,0.0017719180736462201,-0.07162725934261352,-0.0024868247914387152,0.024434417210561,0.00178283992688876,0.0682300861922003,0.006477660319966929,0.020096104973130916,0.06609073810966345,-0.00035650815564808704,-0.06644724626531154,-0.07162725240559087,-0.00035650112832597003,-7.0273221170098765e-09,-6.937022650754798e-09,304.4789857222,447.91151511920003,-0.006477660319966929,0.02621725713744976,0.002045430897794,-0.0001482065411085,-0.020096104973130916
